Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1,Flexão,2,1759148842954766,-7,-2,1,-3,-5,-1,-2,0
1,Flexão,2,1759148842974809,6,6,12,35,15,3,2,1
1,Flexão,2,1759148842974809,-1,1,-11,-33,-4,1,0,0
1,Flexão,2,1759148842975815,1,-4,-13,1,-6,-4,0,2
1,Flexão,2,1759148842975815,-1,-2,6,2,-4,-1,-2,-5
1,Flexão,2,1759148843004605,8,6,-1,1,14,1,-2,-2
1,Flexão,2,1759148843004605,-10,-1,8,-26,-2,-2,-1,-3
1,Flexão,2,1759148843006111,0,-6,-10,23,11,0,0,-1
1,Flexão,2,1759148843006111,-10,-14,-10,-13,-12,-2,-2,-2
1,Flexão,2,1759148843011638,-3,-4,6,10,-2,0,-2,-1
1,Flexão,2,1759148843011638,10,6,3,-2,-13,-1,1,1
1,Flexão,2,1759148843012639,-2,-5,-4,-5,3,-2,-3,-3
1,Flexão,2,1759148843012639,1,3,7,17,-5,-2,0,0
1,Flexão,2,1759148843035275,-12,4,9,2,3,2,-1,-1
1,Flexão,2,1759148843035275,16,-5,-14,-14,-2,-5,-3,-2
1,Flexão,2,1759148843035275,-16,-2,6,3,-4,-5,-2,-3
1,Flexão,2,1759148843035275,-6,0,-2,0,3,0,-1,0
1,Flexão,2,1759148843065444,-8,6,11,31,13,0,-1,0
1,Flexão,2,1759148843065444,19,-7,-16,-20,-12,0,-3,0
1,Flexão,2,1759148843065444,-2,-6,-5,-39,-20,-1,0,0
1,Flexão,2,1759148843065444,-2,3,-6,-12,3,2,1,7
1,Flexão,2,1759148843072532,-1,-7,11,11,6,-2,-2,-6
1,Flexão,2,1759148843072532,-5,-8,-33,-20,-10,-4,-2,1
1,Flexão,2,1759148843072532,20,9,21,29,9,3,-6,-1
1,Flexão,2,1759148843072532,16,2,-4,-8,-3,-2,-3,-7
1,Flexão,2,1759148843095468,18,4,-16,-26,-14,0,8,12
